uniprot,kegg,ko,desc,Iteration_query-def,Iteration_query-len,Hit_len,Hsp_evalue,Hsp_identity,Hsp_gaps,Hsp_align-len
"Q2S1V4","sru:SRU_1708","K01667","tryptophanase [EC:4.1.99.1]","KXJ12434.1","4528","471","4.28499e-151","254","13","472"
"Q0C406","hne:HNE_0810","K01667","tryptophanase [EC:4.1.99.1]","KXJ12434.1","4528","454","2.07684e-141","239","19","461"
"Q8R9K5","tte:TTE1602","K01667","tryptophanase [EC:4.1.99.1]","KXJ12434.1","4528","462","3.15965e-135","228","22","476"
"Q894M8","ctc:CTC_01509","K01667","tryptophanase [EC:4.1.99.1]","KXJ12434.1","4528","472","5.1574e-130","226","14","464"
"A4SNA7","asa:ASA_2330","K01667","tryptophanase [EC:4.1.99.1]","KXJ12434.1","4528","461","4.51644e-127","231","16","466"
"Q8RHM6","fnu:FN1988","K01668","tyrosine phenol-lyase [EC:4.1.99.2]","KXJ12434.1","4528","460","4.5866e-126","219","15","462"
"A0KJP3","aha:AHA_1963","K01667","tryptophanase [EC:4.1.99.1]","KXJ12434.1","4528","461","1.15252e-125","214","16","439"
"Q08897","sth:STH2842","K01668","tyrosine phenol-lyase [EC:4.1.99.2]","KXJ12434.1","4528","458","2.87059e-125","214","11","463"
"P55115","cel:CELE_T04G9.2","K08076","astacin [EC:3.4.24.21]","KXJ12090.1","2341","571","8.24678e-57","128","25","314"
"Q19269","cel:CELE_F09E8.6","K08076","astacin [EC:3.4.24.21]","KXJ12090.1","2341","503","3.09657e-50","115","37","309"
"Q18439","cel:CELE_C34D4.9","K08076","astacin [EC:3.4.24.21]","KXJ12090.1","2341","403","2.91965e-46","105","12","295"
"Q9U3S9","cel:CELE_4R79.1","K08076","astacin [EC:3.4.24.21]","KXJ12090.1","2341","344","7.88591e-44","99","6","268"
"P31580","ola:100529164","K18543","choriolysin H [EC:3.4.24.67]","KXJ12090.1","2341","270","9.52809e-44","91","7","182"
"P31581","ola:100049452","K18543","choriolysin H [EC:3.4.24.67]","KXJ12090.1","2341","279","1.11536e-43","91","7","182"
"O60825","hsa:5208","K19029","6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 2 [EC:2.7.1.105 3.1.3.46]","KXJ12195.1","2291","505","3.40121e-145","221","6","410"
"O35552","rno:117276","K01103","6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 3 [EC:2.7.1.105 3.1.3.46]","KXJ12195.1","2291","555","6.30603e-145","219","10","413"
"Q5R9C1","pon:100172898","K01103","6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 3 [EC:2.7.1.105 3.1.3.46]","KXJ12195.1","2291","514","4.82861e-144","216","10","415"
"Q16875","hsa:5209","K01103","6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 3 [EC:2.7.1.105 3.1.3.46]","KXJ12195.1","2291","520","5.15776e-144","216","10","415"
"Q5NVT1","pon:100174086","K19029","6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 2 [EC:2.7.1.105 3.1.3.46]","KXJ12195.1","2291","530","9.95499e-144","220","6","410"
"P26285","bta:287019","K19029","6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 2 [EC:2.7.1.105 3.1.3.46]","KXJ12195.1","2291","531","4.49169e-143","219","6","410"
"Q9JJH5","rno:24640","K19029","6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 2 [EC:2.7.1.105 3.1.3.46]","KXJ12195.1","2291","557","2.51553e-141","216","6","410"
"P70265","mmu:18640","K19029","6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 2 [EC:2.7.1.105 3.1.3.46]","KXJ12195.1","2291","519","3.58454e-141","215","6","410"
"Q00277","smm:Smp_058690","K05361","phospholipid-hydroperoxide glutathione peroxidase [EC:1.11.1.12]","KXJ12235.1","657","169","3.55028e-46","83","32","165"
"Q32QL6","cjc:100391793","K05361","phospholipid-hydroperoxide glutathione peroxidase [EC:1.11.1.12]","KXJ12235.1","657","197","9.59303e-44","83","33","171"
"Q32QL6","cjc:103790339","K05361","phospholipid-hydroperoxide glutathione peroxidase [EC:1.11.1.12]","KXJ12235.1","657","197","9.59303e-44","83","33","171"
"P36969","hsa:2879","K05361","phospholipid-hydroperoxide glutathione peroxidase [EC:1.11.1.12]","KXJ12235.1","657","197","6.46972e-42","81","33","171"
"Q9N2J2","bta:286809","K05361","phospholipid-hydroperoxide glutathione peroxidase [EC:1.11.1.12]","KXJ12235.1","657","197","2.03669e-41","81","33","171"
"P36970","rno:29328","K05361","phospholipid-hydroperoxide glutathione peroxidase [EC:1.11.1.12]","KXJ12235.1","657","197","5.10729e-41","79","33","171"
"O70325","mmu:625249","K05361","phospholipid-hydroperoxide glutathione peroxidase [EC:1.11.1.12]","KXJ12235.1","657","197","5.69058e-41","79","33","171"
"O08762","mmu:19142","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","5.3342e-46","116","24","330"
"O08762","mmu:19142","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","2.02223e-25","52","4","120"
"O08762","mmu:19142","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","8.71576e-22","54","1","126"
"O08762","mmu:19142","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","1.90436e-13","40","10","107"
"O08762","mmu:19142","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","3.85758e-10","41","5","112"
"O08762","mmu:19142","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","4.89528e-10","41","5","105"
"O08762","mmu:19142","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","2.448e-06","36","10","107"
"P56730","hsa:8492","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","1.27574e-45","113","24","330"
"P56730","hsa:8492","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","6.66632e-35","98","18","324"
"P56730","hsa:8492","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","1.24407e-22","55","1","137"
"P56730","hsa:8492","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","1.11644e-19","80","29","246"
"P56730","hsa:8492","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","1.33243e-18","46","2","103"
"P56730","hsa:8492","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","1.31965e-25","57","10","136"
"P56730","hsa:8492","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","4.37481e-10","40","5","106"
"P56730","hsa:8492","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","4.76413e-08","34","6","105"
"P56730","hsa:8492","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","5.05544e-08","35","3","105"
"P56730","hsa:8492","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","1.07194e-11","44","5","112"
"G3V801","rno:85266","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","3.54293e-10","41","5","112"
"G3V801","rno:85266","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","1.35105e-07","39","10","107"
"G3V801","rno:85266","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","2.09047e-10","41","5","106"
"G3V801","rno:85266","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","1.8302e-45","115","24","330"
"G3V801","rno:85266","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","2.32175e-25","52","4","120"
"G3V801","rno:85266","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","1.07108e-21","54","1","126"
"G3V801","rno:85266","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","761","3.42916e-13","39","10","107"
"Q5G271","ptr:471291","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","2.11118e-45","113","24","330"
"Q5G271","ptr:471291","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","9.34561e-35","98","18","324"
"Q5G271","ptr:471291","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","1.48768e-25","57","10","136"
"Q5G271","ptr:471291","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","1.20229e-22","55","1","137"
"Q5G271","ptr:471291","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","1.20545e-19","80","29","246"
"Q5G271","ptr:471291","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","1.54003e-18","46","2","103"
"Q5G271","ptr:471291","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","1.20723e-11","44","5","112"
"Q5G271","ptr:471291","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","4.01892e-10","40","5","106"
"Q5G271","ptr:471291","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","4.64447e-08","34","6","105"
"Q5G271","ptr:471291","K09624","neurotrypsin [EC:3.4.21.-]","KXJ12297.1","5054","875","6.04069e-08","35","3","105"
"P30874","hsa:6752","K04218","somatostatin receptor 2","KXJ12329.1","3392","369","4.83803e-07","86","52","359"
"P34993","bta:282083","K04218","somatostatin receptor 2","KXJ12329.1","3392","368","1.78581e-06","86","52","359"
"P30680","rno:54305","K04218","somatostatin receptor 2","KXJ12329.1","3392","369","2.09955e-06","88","54","363"
"P34994","ssc:497059","K04218","somatostatin receptor 2","KXJ12329.1","3392","369","5.1827e-06","85","52","359"
"P30875","mmu:20606","K04218","somatostatin receptor 2","KXJ12329.1","3392","369","7.75609e-06","85","51","355"
"P47937","mmu:21338","K04224","tachykinin receptor 3","KXJ12329.1","3392","452","8.49301e-06","69","33","278"
"F8VQB6","mmu:17909","K12559","myosin X","KXJ12444.1","5930","2062","6.98195e-78","173","57","425"
"F8VQB6","mmu:17909","K12559","myosin X","KXJ12444.1","5930","2062","1.05635e-59","141","36","292"
"F8VQB6","mmu:17909","K12559","myosin X","KXJ12444.1","5930","2062","4.43019e-47","94","2","161"
"F8VQB6","mmu:17909","K12559","myosin X","KXJ12444.1","5930","2062","2.17869e-29","93","26","293"
"Q9HD67","hsa:4651","K12559","myosin X","KXJ12444.1","5930","2058","1.52289e-77","173","57","425"
"Q9HD67","hsa:4651","K12559","myosin X","KXJ12444.1","5930","2058","5.13223e-60","141","36","292"
"Q9HD67","hsa:4651","K12559","myosin X","KXJ12444.1","5930","2058","3.15548e-47","94","2","161"
"Q9HD67","hsa:4651","K12559","myosin X","KXJ12444.1","5930","2058","1.36291e-31","97","26","293"
"P79114","bta:281935","K12559","myosin X","KXJ12444.1","5930","2052","3.5192e-77","172","57","425"
"P79114","bta:281935","K12559","myosin X","KXJ12444.1","5930","2052","2.85473e-58","139","36","292"
"P79114","bta:281935","K12559","myosin X","KXJ12444.1","5930","2052","1.57505e-47","105","25","205"
"P79114","bta:281935","K12559","myosin X","KXJ12444.1","5930","2052","4.15211e-33","103","26","302"
"Q99MZ6","mmu:17922","K21868","myosin VIIb","KXJ12444.1","5930","2113","3.56439e-35","106","45","292"
"Q99MZ6","mmu:17922","K21868","myosin VIIb","KXJ12444.1","5930","2113","7.85105e-29","70","20","168"
"Q5ZLA6","gga:417555","K10356","myosin I","KXJ12444.1","5930","1028","1.1224e-34","109","40","292"
"Q5ZLA6","gga:417555","K10356","myosin I","KXJ12444.1","5930","1028","1.90885e-18","54","15","139"
"Q9U1M8","ddi:DDB_G0274455","K10359","myosin VIIa","KXJ12444.1","5930","2357","1.74848e-34","105","46","300"
"Q9U1M8","ddi:DDB_G0274455","K10359","myosin VIIa","KXJ12444.1","5930","2357","3.54382e-31","69","6","162"
"Q13402","hsa:4647","K10359","myosin VIIa","KXJ12444.1","5930","2215","1.52354e-33","72","5","138"
"Q13402","hsa:4647","K10359","myosin VIIa","KXJ12444.1","5930","2215","1.79908e-32","102","45","303"
NA,NA,NA,NA,"KXJ05345.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ05608.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ06186.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ06290.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ07042.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ08124.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ08163.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ08264.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ09160.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ09404.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ09434.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ09454.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ09555.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ09561.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ09629.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ09682.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ09733.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ09839.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10023.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10167.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10170.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10187.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10217.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10226.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10290.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10311.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10327.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10352.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10358.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10466.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10487.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10528.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10563.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10599.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10603.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10606.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10642.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10674.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10680.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10699.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10706.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10717.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10810.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10822.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10832.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10937.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10969.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ10972.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11063.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11096.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11150.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11182.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11238.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11256.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11419.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11446.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11581.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11591.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11592.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11698.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11711.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11728.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11858.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11871.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11922.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11924.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11962.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ11991.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ12161.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ12206.1",NA,NA,NA,NA,NA,NA
"Q6GNL7","xla:444321","K00289","formyltetrahydrofolate dehydrogenase [EC:1.5.1.6]","KXJ12227.1","3721","902","0","604","6","905"
"Q63ZT8","xtr:496436","K00289","formyltetrahydrofolate dehydrogenase [EC:1.5.1.6]","KXJ12227.1","3721","902","0","603","6","905"
"Q3SY69","hsa:160428","K00289","formyltetrahydrofolate dehydrogenase [EC:1.5.1.6]","KXJ12227.1","3721","923","0","611","7","921"
"Q8K009","mmu:216188","K00289","formyltetrahydrofolate dehydrogenase [EC:1.5.1.6]","KXJ12227.1","3721","923","0","605","7","906"
"Q8R0Y6","mmu:107747","K00289","formyltetrahydrofolate dehydrogenase [EC:1.5.1.6]","KXJ12227.1","3721","902","0","591","6","905"
"P28037","rno:64392","K00289","formyltetrahydrofolate dehydrogenase [EC:1.5.1.6]","KXJ12227.1","3721","902","0","586","6","905"
"O75891","hsa:10840","K00289","formyltetrahydrofolate dehydrogenase [EC:1.5.1.6]","KXJ12227.1","3721","902","0","581","6","905"
"P00352","hsa:216","K07249","retinal dehydrogenase [EC:1.2.1.36]","KXJ12227.1","3721","501","8.32462e-151","241","9","495"
NA,NA,NA,NA,"KXJ12227.1",NA,NA,NA,NA,NA,NA
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ12243.1","5198","5634","4.98095e-76","139","9","293"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ12243.1","5198","5634","8.15381e-69","130","9","294"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ12243.1","5198","5634","5.68676e-56","107","6","245"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ12243.1","5198","5635","1.28444e-69","128","9","293"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ12243.1","5198","5635","7.98647e-66","123","9","294"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ12243.1","5198","5635","1.21561e-55","107","6","245"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ12243.1","5198","5635","3.90423e-36","78","9","183"
"Q60519","mmu:20357","K06841","semaphorin 5","KXJ12243.1","5198","1093","3.00581e-49","123","39","336"
"Q60519","mmu:20357","K06841","semaphorin 5","KXJ12243.1","5198","1093","6.71452e-40","112","45","307"
"Q60519","mmu:20357","K06841","semaphorin 5","KXJ12243.1","5198","1093","2.37509e-32","90","17","232"
"Q60519","mmu:20357","K06841","semaphorin 5","KXJ12243.1","5198","1093","2.44761e-27","74","20","199"
"Q60519","mmu:20357","K06841","semaphorin 5","KXJ12243.1","5198","1093","2.0664e-42","119","47","328"
"Q9P283","hsa:54437","K06841","semaphorin 5","KXJ12243.1","5198","1151","9.82651e-41","120","47","339"
"Q9P283","hsa:54437","K06841","semaphorin 5","KXJ12243.1","5198","1151","9.26125e-32","101","24","300"
"Q9P283","hsa:54437","K06841","semaphorin 5","KXJ12243.1","5198","1151","2.54951e-26","84","21","243"
"Q9P283","hsa:54437","K06841","semaphorin 5","KXJ12243.1","5198","1151","3.97793e-49","124","45","338"
"Q13591","hsa:9037","K06841","semaphorin 5","KXJ12243.1","5198","1074","8.75658e-48","114","37","326"
"Q13591","hsa:9037","K06841","semaphorin 5","KXJ12243.1","5198","1074","1.74807e-31","71","7","165"
"Q13591","hsa:9037","K06841","semaphorin 5","KXJ12243.1","5198","1074","6.99665e-30","75","15","195"
"Q13591","hsa:9037","K06841","semaphorin 5","KXJ12243.1","5198","1074","2.82638e-14","51","18","124"
"Q13591","hsa:9037","K06841","semaphorin 5","KXJ12243.1","5198","1074","8.17194e-39","111","47","324"
"C0HL12","rno:362931","K04596","adhesion G protein-coupled receptor B1","KXJ12243.1","5198","1577","7.54456e-40","96","20","239"
"C0HL12","rno:362931","K04596","adhesion G protein-coupled receptor B1","KXJ12243.1","5198","1577","6.19106e-17","53","14","131"
"C0HL12","rno:362931","K04596","adhesion G protein-coupled receptor B1","KXJ12243.1","5198","1577","3.09368e-47","125","50","342"
"D3ZTD8","rno:310207","K06841","semaphorin 5","KXJ12243.1","5198","1074","5.58518e-45","119","37","326"
"D3ZTD8","rno:310207","K06841","semaphorin 5","KXJ12243.1","5198","1074","1.27339e-30","76","15","196"
"D3ZTD8","rno:310207","K06841","semaphorin 5","KXJ12243.1","5198","1074","1.08209e-09","44","18","109"
"D3ZTD8","rno:310207","K06841","semaphorin 5","KXJ12243.1","5198","1074","9.74504e-40","112","47","324"
"D3ZTD8","rno:310207","K06841","semaphorin 5","KXJ12243.1","5198","1074","1.88879e-35","115","45","311"
NA,NA,NA,NA,"KXJ12243.1",NA,NA,NA,NA,NA,NA
"P30204","mmu:20288","K06558","macrophage scavenger receptor 1","KXJ12299.1","3342","458","4.936e-33","59","0","100"
"Q6NY73","dre:405809","K17300","galectin-3-binding protein","KXJ12299.1","3342","572","1.45853e-30","60","3","111"
"Q24JV9","dre:677742","K17300","galectin-3-binding protein","KXJ12299.1","3342","567","6.44618e-30","59","1","106"
"Q8BZE1","mmu:71395","K13912","deleted in malignant brain tumors 1 protein","KXJ12299.1","3342","841","6.86119e-30","62","2","122"
"Q8BZE1","mmu:71395","K13912","deleted in malignant brain tumors 1 protein","KXJ12299.1","3342","841","2.91152e-29","58","0","100"
"Q8BZE1","mmu:71395","K13912","deleted in malignant brain tumors 1 protein","KXJ12299.1","3342","841","4.21931e-27","60","4","116"
NA,NA,NA,NA,"KXJ12299.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ12387.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ12408.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ12440.1",NA,NA,NA,NA,NA,NA
"Q4V860","xla:734497","K09275","transcription factor CP2 and related proteins","KXJ12445.1","1865","506","9.33808e-104","199","58","524"
"Q6NZH6","xtr:403094","K09275","transcription factor CP2 and related proteins","KXJ12445.1","1865","507","2.03273e-103","200","59","525"
"Q12800","hsa:7024","K09275","transcription factor CP2 and related proteins","KXJ12445.1","1865","502","7.12311e-103","199","70","528"
"Q9ERA0","mmu:21422","K09275","transcription factor CP2 and related proteins","KXJ12445.1","1865","502","9.98344e-102","196","70","528"
"Q7T2U9","gga:378900","K09275","transcription factor CP2 and related proteins","KXJ12445.1","1865","496","4.27127e-100","200","68","524"
"Q9NZI7","hsa:7342","K09275","transcription factor CP2 and related proteins","KXJ12445.1","1865","540","5.01318e-98","200","80","557"
"Q9NZI6","hsa:29842","K09275","transcription factor CP2 and related proteins","KXJ12445.1","1865","479","1.03169e-94","176","51","489"
"Q3UNW5","mmu:81879","K09275","transcription factor CP2 and related proteins","KXJ12445.1","1865","479","2.25283e-91","184","47","487"
"Q5RB16","pon:100172521","K09275","transcription factor CP2 and related proteins","KXJ12445.1","1865","457","1.64585e-83","162","51","461"
"Q811S7","mmu:22221","K09275","transcription factor CP2 and related proteins","KXJ12445.1","1865","540","4.32053e-56","113","29","286"
"Q811S7","mmu:22221","K09275","transcription factor CP2 and related proteins","KXJ12445.1","1865","540","3.21089e-35","71","17","178"
NA,NA,NA,NA,"KXJ12445.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ12458.1",NA,NA,NA,NA,NA,NA
"P02513","cel:CELE_T27E4.3","K19767","heat shock protein Hsp-16.48/Hsp-16.49","KXJ12532.1","2520","143","5.70197e-07","26","0","70"
"P02513","cel:CELE_T27E4.3","K19767","heat shock protein Hsp-16.48/Hsp-16.49","KXJ12532.1","2520","143","5.36259e-11","32","0","94"
"P02513","cel:CELE_T27E4.9","K19767","heat shock protein Hsp-16.48/Hsp-16.49","KXJ12532.1","2520","143","5.70197e-07","26","0","70"
"P02513","cel:CELE_T27E4.9","K19767","heat shock protein Hsp-16.48/Hsp-16.49","KXJ12532.1","2520","143","5.36259e-11","32","0","94"
"P82147","dme:Dmel_CG4533","K09542","crystallin, alpha B","KXJ12532.1","2520","187","7.80456e-11","33","2","81"
"P82147","dme:Dmel_CG4533","K09542","crystallin, alpha B","KXJ12532.1","2520","187","4.46492e-06","34","5","89"
"P34696","cel:CELE_T27E4.2","K19766","heat shock protein Hsp-16.1/Hsp-16.11","KXJ12532.1","2520","145","8.13674e-09","31","2","81"
"P34696","cel:CELE_T27E4.2","K19766","heat shock protein Hsp-16.1/Hsp-16.11","KXJ12532.1","2520","145","4.13749e-06","24","0","71"
"P34696","cel:CELE_T27E4.8","K19766","heat shock protein Hsp-16.1/Hsp-16.11","KXJ12532.1","2520","145","8.13674e-09","31","2","81"
"P34696","cel:CELE_T27E4.8","K19766","heat shock protein Hsp-16.1/Hsp-16.11","KXJ12532.1","2520","145","4.13749e-06","24","0","71"
"Q20363","cel:CELE_F43D9.4","K19769","stress-induced protein 1","KXJ12532.1","2520","159","9.61378e-09","32","2","78"
"Q20363","cel:CELE_F43D9.4","K19769","stress-induced protein 1","KXJ12532.1","2520","159","2.33621e-06","25","0","71"
"Q5EBG6","mmu:243912","K09545","heat shock protein beta-6","KXJ12532.1","2520","162","1.09379e-08","29","1","69"
"Q5EBG6","mmu:243912","K09545","heat shock protein beta-6","KXJ12532.1","2520","162","1.16241e-06","32","3","86"
NA,NA,NA,NA,"KXJ12532.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ12563.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ12586.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ12611.1",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"KXJ12645.1",NA,NA,NA,NA,NA,NA
"Q969H0","hsa:55294","K10260","F-box and WD-40 domain protein 7","KXJ12649.1","6440","707","1.57139e-19","70","16","234"
"Q969H0","hsa:55294","K10260","F-box and WD-40 domain protein 7","KXJ12649.1","6440","707","1.82555e-16","61","8","244"
"Q969H0","hsa:55294","K10260","F-box and WD-40 domain protein 7","KXJ12649.1","6440","707","1.77425e-10","53","49","233"
"F1MNN4","bta:540932","K10260","F-box and WD-40 domain protein 7","KXJ12649.1","6440","627","1.28522e-15","61","8","244"
"F1MNN4","bta:540932","K10260","F-box and WD-40 domain protein 7","KXJ12649.1","6440","627","5.25246e-10","53","49","233"
